tripduration,start station name,start station latitude,start station longitude,end station name,end station latitude,end station longitude
155,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412
259,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Binney St / Sixth St,42.366095,-71.086388
333,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412
249,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214
314,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
326,Central Square at Mass Ave / Essex St,42.36507,-71.1031,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
2084,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,Harvard University Transportation Services - 175 North Harvard St,42.363796,-71.129164
723,Kendall Street,42.363560158429900,-71.08216792345050,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
373,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214
500,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
401,Central Square at Mass Ave / Essex St,42.36507,-71.1031,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075
837,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886
215,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
326,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214
692,Ames St at Main St,42.3625,-71.08822,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
463,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Lechmere Station at Cambridge St / First St,42.370677,-71.076529
425,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,MIT at Mass Ave / Amherst St,42.3581,-71.093198
224,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412
181,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412
194,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
174,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075
1247,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516
258,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473
208,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886
539,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,MIT at Mass Ave / Amherst St,42.3581,-71.093198
251,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
388,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
546,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070
936,Porter Square Station,42.387995,-71.119084,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
169,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473
263,Ames St at Main St,42.3625,-71.08822,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
616,Rindge Avenue - O'Neill Library,42.392766,-71.129042,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075
343,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Central Square at Mass Ave / Essex St,42.36507,-71.1031
302,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
718,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Kendall Street,42.363560158429900,-71.08216792345050
475,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Porter Square Station,42.387995,-71.119084
386,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,Central Square at Mass Ave / Essex St,42.36507,-71.1031
401,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865
298,Porter Square Station,42.387995,-71.119084,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865
123,Ames St at Main St,42.3625,-71.08822,Kendall Street,42.363560158429900,-71.08216792345050
319,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
266,Ames St at Main St,42.3625,-71.08822,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472
337,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070
235,Porter Square Station,42.387995,-71.119084,Danehy Park,42.388966,-71.132788
377,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945
668,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687
2595,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,Ames St at Main St,42.3625,-71.08822
511,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768080,-71.11714124679570
458,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,Kendall Street,42.363560158429900,-71.08216792345050
262,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473
199,Ames St at Main St,42.3625,-71.08822,Binney St / Sixth St,42.366095,-71.086388
1228,Danehy Park,42.388966,-71.132788,MIT at Mass Ave / Amherst St,42.3581,-71.093198
370,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,Central Square at Mass Ave / Essex St,42.36507,-71.1031
597,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,EF - North Point Park,42.369885,-71.069957
283,Porter Square Station,42.387995,-71.119084,Danehy Park,42.388966,-71.132788
177,Binney St / Sixth St,42.366095,-71.086388,Ames St at Main St,42.3625,-71.08822
497,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,Central Square at Mass Ave / Essex St,42.36507,-71.1031
952,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Boylston St / Washington St,42.352409,-71.062679
305,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070,Ames St at Main St,42.3625,-71.08822
476,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,Ames St at Main St,42.3625,-71.08822
856,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,Lechmere Station at Cambridge St / First St,42.370677,-71.076529
412,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473
519,Porter Square Station,42.387995,-71.119084,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107
610,Porter Square Station,42.387995,-71.119084,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
634,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
394,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
205,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
633,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105
483,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
210,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070,MIT at Mass Ave / Amherst St,42.3581,-71.093198
451,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,Ames St at Main St,42.3625,-71.08822
441,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
961,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,Alewife Station at Russell Field,42.396105,-71.139459
228,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
631,Central Square at Mass Ave / Essex St,42.36507,-71.1031,Prudential Center / Belvidere,42.345959,-71.082578
520,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886
170,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
361,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
443,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865
463,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472
588,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,MIT at Mass Ave / Amherst St,42.3581,-71.093198
280,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105
269,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
385,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945
1026,EF - North Point Park,42.369885,-71.069957,Central Square at Mass Ave / Essex St,42.36507,-71.1031
327,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,Alewife Station at Russell Field,42.396105,-71.139459
948,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214
353,Rindge Avenue - O'Neill Library,42.392766,-71.129042,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107
1185,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,Boston Public Library - 700 Boylston St.,42.349673,-71.077303
564,EF - North Point Park,42.369885,-71.069957,Binney St / Sixth St,42.366095,-71.086388
514,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,Ames St at Main St,42.3625,-71.08822
186,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
459,Ames St at Main St,42.3625,-71.08822,EF - North Point Park,42.369885,-71.069957
350,Ames St at Main St,42.3625,-71.08822,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070
318,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025
293,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
213,EF - North Point Park,42.369885,-71.069957,Lechmere Station at Cambridge St / First St,42.370677,-71.076529
390,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
506,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105
699,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025
362,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105
369,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945
324,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,Binney St / Sixth St,42.366095,-71.086388
159,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,EF - North Point Park,42.369885,-71.069957
868,Porter Square Station,42.387995,-71.119084,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
1429,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,Central Square at Mass Ave / Essex St,42.36507,-71.1031
406,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,Ames St at Main St,42.3625,-71.08822
234,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,Kendall Street,42.363560158429900,-71.08216792345050
525,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,Binney St / Sixth St,42.366095,-71.086388
1742,Porter Square Station,42.387995,-71.119084,Boston Public Library - 700 Boylston St.,42.349673,-71.077303
628,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,MIT at Mass Ave / Amherst St,42.3581,-71.093198
217,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
788,Central Square at Mass Ave / Essex St,42.36507,-71.1031,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768080,-71.11714124679570
656,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,Ames St at Main St,42.3625,-71.08822
237,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
283,Ames St at Main St,42.3625,-71.08822,MIT at Mass Ave / Amherst St,42.3581,-71.093198
714,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,Kendall Street,42.363560158429900,-71.08216792345050
1160,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
330,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105
229,Ames St at Main St,42.3625,-71.08822,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
414,Central Square at Mass Ave / Essex St,42.36507,-71.1031,Ames St at Main St,42.3625,-71.08822
454,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070
977,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472
221,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
10403,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,Central Square at Mass Ave / Essex St,42.36507,-71.1031
1184,Porter Square Station,42.387995,-71.119084,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
322,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070
257,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945
172,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070
579,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,MIT at Mass Ave / Amherst St,42.3581,-71.093198
220,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Ames St at Main St,42.3625,-71.08822
701,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025
1046,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865
517,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
372,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
356,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
277,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473
111,Ames St at Main St,42.3625,-71.08822,Kendall Street,42.363560158429900,-71.08216792345050
339,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
380,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,MIT at Mass Ave / Amherst St,42.3581,-71.093198
556,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
623,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
697,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025
440,Ames St at Main St,42.3625,-71.08822,Ames St at Main St,42.3625,-71.08822
731,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,Central Square at Mass Ave / Essex St,42.36507,-71.1031
346,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,MIT at Mass Ave / Amherst St,42.3581,-71.093198
291,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214
485,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,Lechmere Station at Cambridge St / First St,42.370677,-71.076529
166,Binney St / Sixth St,42.366095,-71.086388,Ames St at Main St,42.3625,-71.08822
629,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,MIT at Mass Ave / Amherst St,42.3581,-71.093198
677,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070
410,Central Square at Mass Ave / Essex St,42.36507,-71.1031,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
755,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
830,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886
284,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
382,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
579,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
246,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472
265,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Ames St at Main St,42.3625,-71.08822
431,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
278,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,Central Square at Mass Ave / Essex St,42.36507,-71.1031
441,Porter Square Station,42.387995,-71.119084,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865
424,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
429,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412
644,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Rindge Avenue - O'Neill Library,42.392766,-71.129042
759,Kendall Street,42.363560158429900,-71.08216792345050,Ames St at Main St,42.3625,-71.08822
281,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886
1265,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
443,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,Lechmere Station at Cambridge St / First St,42.370677,-71.076529
380,Central Square at Mass Ave / Essex St,42.36507,-71.1031,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214
529,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
536,Ames St at Main St,42.3625,-71.08822,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472
311,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,MIT at Mass Ave / Amherst St,42.3581,-71.093198
536,EF - North Point Park,42.369885,-71.069957,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105
265,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075
1053,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Porter Square Station,42.387995,-71.119084
796,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,Harvard Real Estate - Brighton Mills - 370 Western Ave,42.361667,-71.13802
858,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
180,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
550,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070,Ames St at Main St,42.3625,-71.08822
302,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Ames St at Main St,42.3625,-71.08822
413,Central Square at Mass Ave / Essex St,42.36507,-71.1031,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
386,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Central Square at Mass Ave / Essex St,42.36507,-71.1031
134,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
595,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025
690,MIT at Mass Ave / Amherst St,42.3581,-71.093198,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412
292,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075
390,Central Square at Mass Ave / Essex St,42.36507,-71.1031,MIT at Mass Ave / Amherst St,42.3581,-71.093198
2024,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Porter Square Station,42.387995,-71.119084
484,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,Porter Square Station,42.387995,-71.119084
719,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,MIT at Mass Ave / Amherst St,42.3581,-71.093198
202,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945
866,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Ames St at Main St,42.3625,-71.08822
378,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,Lechmere Station at Cambridge St / First St,42.370677,-71.076529
322,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Lechmere Station at Cambridge St / First St,42.370677,-71.076529
326,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
713,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
530,Porter Square Station,42.387995,-71.119084,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
378,Ames St at Main St,42.3625,-71.08822,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070
631,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687
219,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070
1204,Kendall Street,42.363560158429900,-71.08216792345050,Christian Science Plaza,42.343864,-71.085918
289,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107
592,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
443,Danehy Park,42.388966,-71.132788,Porter Square Station,42.387995,-71.119084
869,Central Square at Mass Ave / Essex St,42.36507,-71.1031,EF - North Point Park,42.369885,-71.069957
663,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Tremont St / West St,42.354979,-71.063348
617,Rindge Avenue - O'Neill Library,42.392766,-71.129042,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075
906,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Porter Square Station,42.387995,-71.119084
341,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107
560,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,Lechmere Station at Cambridge St / First St,42.370677,-71.076529
715,EF - North Point Park,42.369885,-71.069957,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
