borough,zipcode,address,landuse,ownertype,lotarea,bldgarea,latitude,longitude
SI,10312, ANNADALE ROAD,11,C,150,0,40.5598095,-74.1736175
BK,11213, LINCOLN PLACE,11,C,92,0,40.6704760,-73.9378955
BX,10457, ARTHUR AVENUE,11,C,124,0,40.8441670,-73.8938634
SI,10306,42 TARLTON STREET,11,C,2000,0,40.5530090,-74.1161746
QN,11433, GUY R BREWER BLVD,11,C,165,0,40.7031182,-73.7963700
QN,11104,39 AVENUE,9,X,10270,0,40.7492715,-73.9146515
SI,10306,16 KISSAM AVENUE,11,C,2060,0,40.5566921,-74.1138598
BX,10473,2160 HOMER AVENUE,11,X,2500,0,40.8215504,-73.8493073
BX,10458,4611 PARK AVENUE,2,X,3732,8976,40.8577779,-73.8937766
QN,11435,148 STREET,11,X,2500,0,40.6971808,-73.8040335
BX,10451,EAST 138 STREET,7,O,7200,0,40.8123177,-73.9303430
MN,10030,123 EDGECOMBE AVENUE,2,X,2250,8085,40.8207028,-73.9456244
BX,10460,EAST 181 STREET,10,X,3110,0,40.8471439,-73.8841864
SI,10304, CORNELIA STREET,11,X,7000,0,40.5950006,-74.0899655
SI,10305,81 ANDREWS STREET,11,C,7000,0,40.5901359,-74.0717079
BX,10463, WEST KINGSBRIDGE RD,11,C,150,0,40.8731537,-73.9064870
BX,10453,1801 POPHAM AVENUE,11,C,4300,0,40.8515777,-73.9173686
BX,10471, FIELDSTON ROAD,11,C,255,0,40.8912980,-73.9054126
BX,10454,624 EAST 138 STREET,9,C,2500,0,40.8057370,-73.9156230
QN,11419,124 STREET,11,C,2075,0,40.6855679,-73.8193016
MN,10025,203 WEST 109 STREET,2,X,2523,9385,40.8027707,-73.9646853
BK,11211, MASPETH AVENUE,11,C,1250,0,40.7171461,-73.9296777
BK,11211,312 DEVOE STREET,2,X,6750,15002,40.7136403,-73.9380537
BK,11206,62 WHIPPLE STREET,10,X,2000,0,40.7014457,-73.9440122
BK,11206,152 HART STREET,11,X,1583,0,40.6933328,-73.9453389
BK,11212, RIVERDALE AVENUE,11,X,6010,0,40.6605787,-73.9130566
MN,10013,2 DOYERS STREET,11,X,328,0,40.7143679,-73.9978176
MN,10031, ST NICHOLAS AVENUE,11,X,238,0,40.8224376,-73.9459265
QN,11358,170 STREET,11,C,85,0,40.7489588,-73.7981175
SI,10309, NIELSEN AVENUE,11,X,4000,0,40.5396617,-74.2330405
BX,10456,1342 FULTON AVENUE,10,X,5200,0,40.8331188,-73.9023009
BK,11206, TROUTMAN STREET,10,X,2900,0,40.6983401,-73.9314863
MN,10035,227 EAST 124 STREET,9,C,2018,0,40.8027304,-73.9350234
BK,11238,839 BERGEN STREET,11,X,2750,0,40.6779131,-73.9598158
BX,10453,1701 TOWNSEND AVENUE,8,X,2250,3690,40.8464031,-73.9124342
MN,10009,EAST 9 STREET,9,C,2583,0,40.7254850,-73.9790132
SI,10306,54 SEAFOAM STREET,11,C,2400,0,40.5636309,-74.0991190
BK,11211,398 SOUTH 1 STREET,10,X,2794,0,40.7098973,-73.9512155
BK,11249,51 SOUTH 10 STREET,10,O,1983,0,40.7085223,-73.9669066
BK,11233, ST MARKS AVENUE,11,C,240,0,40.6730603,-73.9144354
MN,10035,225 EAST 124 STREET,9,C,2018,0,40.8027551,-73.9350884
MN,10030,122 WEST 136 STREET,11,X,1499,0,40.8150220,-73.9415179
MN,10007,33 THOMAS STREET,7,X,65640,0,40.7165553,-74.0059521
MN,10013,57 WORTH STREET,8,X,5080,60610,40.7173540,-74.0063201
MN,10013, CANAL STREET,11,X,105,0,40.7236641,-74.0081210
MN,10029,1933 1 AVENUE,10,C,4092,0,40.7854293,-73.9435444
MN,10039,2521 ADAM C POWELL BLVD,11,C,4040,0,40.8222607,-73.9381116
BX,10457,EAST 182 STREET,9,X,6281,0,40.8492775,-73.8851514
SI,10306,478 MILL ROAD,11,C,1850,0,40.5567871,-74.1149576
BK,11211,66 HOPE STREET,2,X,,1301,40.7128525,-73.9555599
BK,11233,524 HALSEY STREET,2,X,,636,40.6834945,-73.9331061
BK,11233,524 HALSEY STREET,2,X,,1129,40.6834945,-73.9331061
BK,11201,109 WILLOW STREET,2,X,,2165,40.6977318,-73.9953659
QN,11101,29-76 NORTHERN BOULEVARD,5,P,60935,225805,40.7504538,-73.9344536
BK,11233,524 HALSEY STREET,2,X,,1151,40.6834945,-73.9331061
BK,11206,564 WILLOUGHBY AVENUE,2,X,,849,40.6939153,-73.9467844
BX,10451, ,7,X,0,0,40.8165646,-73.9316898
BK,11206,564 WILLOUGHBY AVENUE,2,X,,855,40.6939153,-73.9467844
BK,11233,524 HALSEY STREET,2,X,,1100,40.6834945,-73.9331061
BK,11211,66 HOPE STREET,2,X,,1512,40.7128525,-73.9555599
BK,11233,524 HALSEY STREET,2,X,,3303,40.6834945,-73.9331061
BK,11233,524 HALSEY STREET,2,X,,1189,40.6834945,-73.9331061
BK,11211,66 HOPE STREET,2,X,,1529,40.7128525,-73.9555599
BX,10451,EAST 149 STREET,7,X,0,0,40.8169955,-73.9316496
BK,11233,524 HALSEY STREET,2,X,,1146,40.6834945,-73.9331061
BK,11233,524 HALSEY STREET,2,X,,2247,40.6834945,-73.9331061
BK,11233,524 HALSEY STREET,2,X,,1425,40.6834945,-73.9331061
BK,11233,524 HALSEY STREET,2,X,,2112,40.6834945,-73.9331061
BK,11233,524 HALSEY STREET,2,X,,2871,40.6834945,-73.9331061
BK,11233,524 HALSEY STREET,2,X,,1547,40.6834945,-73.9331061
BK,11233,524 HALSEY STREET,2,X,,1380,40.6834945,-73.9331061
BK,11211,38 SKILLMAN AVENUE,2,X,2500,4961,40.7151915,-73.9501691
BK,11233,524 HALSEY STREET,2,X,,942,40.6834945,-73.9331061
BK,11201,109 WILLOW STREET,2,X,,2435,40.6977318,-73.9953659
BK,11233,524 HALSEY STREET,2,X,,1670,40.6834945,-73.9331061
BK,11206,564 WILLOUGHBY AVENUE,2,X,,837,40.6939153,-73.9467844
QN,11413,224 STREET,11,C,600,0,40.6679197,-73.7519446
BX,10453,EAST 176 STREET,9,C,3910,0,40.8480094,-73.9097140
QN,11413,224 STREET,7,X,61857,0,40.6684864,-73.7512324
BX,10453,EAST 176 STREET,9,C,2663,0,40.8480010,-73.9095875
BX,10475,2242 GIVAN AVENUE,11,C,590,0,40.8801001,-73.8275061
SI,10306,70 TARLTON STREET,11,C,2993,0,40.5522495,-74.1153636
BK,11201,109 WILLOUGHBY STREET,4,X,1880,48612,40.6923429,-73.9846960
SI,10306, DELWIT AVENUE,11,C,3520,0,40.5503380,-74.1136979
QN,11414, FLYNN CANAL,11,C,5270,0,40.6554410,-73.8300008
SI,10308, HYLAN BOULEVARD,9,C,14915,0,40.5478934,-74.1378487
BX,10475, BRUCKNER BOULEVARD,9,C,9516,0,40.8590491,-73.8262087
QN,11414, CROSS BAY BOULEVARD,9,X,111470,0,40.6472655,-73.8364865
BX,10462, BIRCHALL AVENUE,7,C,19854,0,40.8478250,-73.8690876
SI,10306, MARINE PARK,9,C,940000,0,40.5554660,-74.1261687
SI,10306, EMMET AVENUE,9,C,1152000,0,40.5528658,-74.1219679
SI,10305, OCEAN AVENUE,11,C,2849,0,40.5942700,-74.0615907
BK,11229, POST COURT,11,X,810,0,40.5857064,-73.9248622
BX,10464,2521 PELHAM BAY PARK WEST,11,C,101079,0,40.8854134,-73.8165090
BK,11238, WASHINGTON AVENUE,7,C,35911,0,40.6639648,-73.9616228
MN,10035, WARDS ISLAND,7,X,13482,0,40.7890661,-73.9243907
BK,11201, HUDSON AVENUE,11,C,4644,0,40.7056297,-73.9808084
BX,10464, HUGUENOT AVENUE,11,C,7850,0,40.8857604,-73.8172747
BK,11235, DARE COURT,11,X,4329,0,40.5859338,-73.9202751
QN,11414, SOUTH CONDUIT AVENUE,11,C,285,0,40.6649522,-73.8321789
QN,11694, BEACH CHANNEL DRIVE,9,X,21350,0,40.5744898,-73.8637738
BX,10464, HUGUENOT AVENUE,11,X,690,0,40.8860688,-73.8178742
QN,11414, SOUTH CONDUIT AVENUE,7,X,15,0,40.6649548,-73.8321285
QN,11694, BEACH CHANNEL DRIVE,11,C,180,0,40.5754727,-73.8639554
BX,10464, HUGUENOT AVENUE,11,X,17575,0,40.8856119,-73.8170835
QN,11371, DITMARS BOULEVARD,7,C,87248,7125,40.7678903,-73.8873206
MN,10036,1472 BROADWAY,5,C,45800,1642675,40.7560214,-73.9857642
MN,10065,643 PARK AVENUE,8,C,81336,84337,40.7672404,-73.9655200
BK,11208, DREW STREET,11,C,17281,0,40.6601919,-73.8580770
MN,10036,307 WEST 43 STREET,4,X,2512,15225,40.7583137,-73.9896801
MN,10065,312 EAST 66 STREET,8,X,3765,9450,40.7645023,-73.9605794
MN,10036,114 WEST 46 STREET,8,C,17180,54649,40.7576240,-73.9834465
BX,10803, BEECH TREE LANE,11,C,2253,0,40.8844624,-73.7992611
MN,10065,316 EAST 66 STREET,8,X,1883,4730,40.7644638,-73.9604892
MN,10065,4 EAST 67 STREET,1,X,3013,13712,40.7688360,-73.9689272
MN,10065,686 PARK AVENUE,1,X,3358,12025,40.7689916,-73.9658332
MN,10021,690 PARK AVENUE,1,X,5842,15700,40.7691233,-73.9656851
MN,10019,241 WEST 49 STREET,8,X,8156,8064,40.7615740,-73.9857413
MN,10021,331 EAST 70 STREET,8,X,15063,53903,40.7670813,-73.9577620
MN,10021,1305 1 AVENUE,3,O,12552,105891,40.7668259,-73.9571629
MN,10021,216 EAST 70 STREET,8,X,2812,8880,40.7678015,-73.9606497
MN,10009,537 EAST 12 STREET,9,C,2581,0,40.7285812,-73.9795354
MN,10036,200 WEST 47 STREET,5,C,3324,3000,40.7590680,-73.9849730
MN,10021,214 EAST 72 STREET,1,X,1822,2651,40.7691846,-73.9600207
MN,10021,1313 2 AVENUE,7,X,2034,0,40.7670794,-73.9599822
MN,10036,315 WEST 47 STREET,8,X,10042,21000,40.7610940,-73.9881167
MN,10036,304 WEST 47 STREET,5,C,2000,5500,40.7604654,-73.9881096
MN,10021,49 EAST 73 STREET,4,X,10017,74427,40.7723699,-73.9641165
MN,10021,20 EAST 72 STREET,1,X,2759,10960,40.7717117,-73.9660087
MN,10036,413 WEST 46 STREET,8,X,8004,15288,40.7614318,-73.9912246
MN,10019,330 WEST 49 STREET,2,X,2510,9695,40.7621562,-73.9883222
MN,10019,409 WEST 49 STREET,8,C,78603,560000,40.7636770,-73.9903543
MN,10036,423 WEST 46 STREET,8,X,5523,10944,40.7615636,-73.9915748
QN,11691,514 BEACH 44 STREET,11,C,867,0,40.5988658,-73.7758382
MN,10036,448 WEST 48 STREET,8,X,5020,32000,40.7629772,-73.9922099
MN,10036,WEST 48 STREET,9,C,15063,0,40.7627768,-73.9917371
MN,10036,414 WEST 48 STREET,2,X,15075,57700,40.7625133,-73.9911054
MN,10019,334 WEST 49 STREET,2,X,2510,9695,40.7622221,-73.9884775
MN,10021,934 5 AVENUE,8,X,5400,21443,40.7740089,-73.9654840
MN,10021,422 EAST 76 STREET,8,X,17879,82375,40.7696623,-73.9529913
MN,10021,540 EAST 76 STREET,8,X,20710,60981,40.7682117,-73.9498262
MN,10019,404 WEST 54 STREET,3,X,13750,80154,40.7660729,-73.9879389
MN,10021,3 EAST 76 STREET,3,X,3065,12160,40.7749912,-73.9644364
MN,10021,861 MADISON AVENUE,8,X,18388,37046,40.7711187,-73.9653844
MN,10019,217 WEST 51 STREET,8,X,23650,23650,40.7626333,-73.9843405
MN,10019,457 WEST 51 STREET,8,X,3013,6600,40.7652195,-73.9905382
MN,10019,335 WEST 50 STREET,3,X,17540,150000,40.7632540,-73.9877986
MN,10019,314 WEST 54 STREET,8,C,10000,43233,40.7648787,-73.9854555
MN,10021,21 EAST 70 STREET,5,X,2209,9439,40.7707567,-73.9664785
MN,10019,229 WEST 53 STREET,5,X,11667,13010,40.7640331,-73.9838564
MN,10075,76-01 FDR DRIVE,9,C,143000,10800,40.7692381,-73.9494861
MN,10019,461 WEST 51 STREET,8,X,5021,3048,40.7652991,-73.9907223
MN,10028,1540 YORK AVENUE,3,X,26400,309204,40.7728774,-73.9488804
MN,10023,3 WEST 63 STREET,8,X,25154,249575,40.7711167,-73.9805332
MN,10023,1945 BROADWAY,8,X,98581,360120,40.7738317,-73.9831861
MN,10023,30 WEST 68 STREET,8,X,9896,32744,40.7739765,-73.9791713
MN,10019,456 WEST 52 STREET,8,X,15519,21000,40.7654116,-73.9902350
MN,10028,424 EAST 84 STREET,8,X,1447,2332,40.7749801,-73.9495503
MN,10023,24 WEST 74 STREET,8,X,2554,9518,40.7778570,-73.9763573
MN,10023,36 WEST 74 STREET,3,X,2554,8620,40.7780547,-73.9768303
MN,10024,166 WEST 77 STREET,2,X,2043,4712,40.7813735,-73.9788006
MN,10029,1626 LEXINGTON AVENUE,2,X,4483,19045,40.7901661,-73.9481557
MN,10029,192 EAST 101 STREET,9,C,2523,0,40.7884395,-73.9477273
MN,10029,1630 LEXINGTON AVENUE,8,X,4486,3510,40.7902814,-73.9480328
MN,10029,1943 1 AVENUE,10,C,8000,0,40.7856708,-73.9433672
MN,10029,189 EAST 100 STREET,2,C,2523,9205,40.7882585,-73.9480705
MN,10023,51 WEST 75 STREET,8,X,2350,7819,40.7792651,-73.9765446
MN,10029,1952 2 AVENUE,3,X,21159,93939,40.7869944,-73.9446697
MN,10029,314 EAST 100 STREET,4,O,24892,112171,40.7862450,-73.9444862
MN,10029,1851 3 AVENUE,3,O,213079,390000,40.7891739,-73.9451013
MN,10024,106 WEST 81 STREET,2,X,1126,3028,40.7833325,-73.9750988
MN,10029,159 EAST 102 STREET,2,X,5438,20700,40.7897240,-73.9476576
MN,10029,103 EAST 100 STREET,2,X,1875,7100,40.7891241,-73.9502257
MN,10029,118 EAST 101 STREET,8,X,1615,2500,40.7892556,-73.9496623
MN,10029,123 EAST 100 STREET,9,C,2573,0,40.7888190,-73.9493990
MN,10029,186 EAST 104 STREET,4,X,2018,8105,40.7902613,-73.9462091
MN,10024,10 WEST 84 STREET,8,X,8336,23805,40.7841193,-73.9712239
MN,10029,340 EAST 106 STREET,8,X,4541,22050,40.7896906,-73.9409587
MN,10029,335 EAST 105 STREET,3,X,20689,82500,40.7895069,-73.9412947
MN,10024,482 AMSTERDAM AVENUE,8,X,2550,4475,40.7860254,-73.9766289
MN,10029,1481 PARK AVENUE,3,O,81741,257548,40.7941834,-73.9458484
BX,10469,1185 EAST 213 STREET,2,X,3614,7197,40.8754622,-73.8516367
MN,10029,2027 1 AVENUE,4,X,1875,13912,40.7887794,-73.9410389
MN,10029,242 EAST 106 STREET,2,X,5248,6479,40.7905837,-73.9430814
MN,10029,332 EAST 106 STREET,2,X,2523,4300,40.7898362,-73.9413052
MN,10029,2050 2 AVENUE,8,X,10092,51286,40.7900098,-73.9424824
MN,10029,174 EAST 108 STREET,11,C,1716,0,40.7929613,-73.9445239
MN,10029,121 EAST 106 STREET,4,X,1682,2880,40.7927346,-73.9466982
MN,10029,127 EAST 104 STREET,8,C,20183,104643,40.7914449,-73.9474504
MN,10029,111 EAST 100 STREET,2,X,10294,37300,40.7889702,-73.9497636
MN,10029,1301 PARK AVENUE,7,C,81741,166426,40.7884378,-73.9500529
MN,10029,203 EAST 104 STREET,9,C,16147,0,40.7901508,-73.9447610
MN,10024,324 WEST 86 STREET,8,X,2554,9730,40.7891549,-73.9792424
MN,10024,483 WEST END AVENUE,8,X,4661,48992,40.7871815,-73.9794524
MN,10029,169 EAST 109 STREET,3,X,15138,59400,40.7939848,-73.9438260
MN,10029,144 EAST 111 STREET,10,X,2523,0,40.7953107,-73.9442403
MN,10029,110 EAST 107 STREET,5,P,23212,115000,40.7931683,-73.9469615
MN,10024,165 WEST 86 STREET,8,X,10157,16003,40.7877267,-73.9745085
BK,11220, WAKEMAN PLACE,9,C,140000,0,40.6404259,-74.0276872
MN,10024,44 WEST 87 STREET,4,X,2316,9672,40.7865154,-73.9707317
MN,10024,550 WEST END AVENUE,8,X,2200,6030,40.7891353,-73.9772598
MN,10024,38 WEST 88 STREET,8,X,2215,6358,40.7870312,-73.9700129
SI,10312,12A PRATT COURT,1,X,880,1100,40.5546175,-74.2015076
MN,10024,581 AMSTERDAM AVENUE,3,O,25175,149610,40.7891235,-73.9734932
MN,10024,123 WEST 89 STREET,9,X,17296,0,40.7892851,-73.9718031
MN,10024,122 WEST 89 STREET,8,C,25167,74700,40.7889257,-73.9725616
MN,10029,312 EAST 110 STREET,8,X,1166,9900,40.7927312,-73.9399087
MN,10029,329 EAST 109 STREET,11,C,2523,0,40.7921986,-73.9395805
MN,10029,229 EAST 112 STREET,8,X,12795,37000,40.7951387,-73.9405530
MN,10029,2185 2 AVENUE,3,O,39003,98000,40.7949901,-73.9398958
MN,10029,1337 5 AVENUE,3,O,298710,865481,40.7986934,-73.9468126
MN,10035,5 EAST 118 STREET,3,C,41372,65510,40.8019283,-73.9443792
MN,10029,7 EAST 116 STREET,8,X,20184,75840,40.8005510,-73.9454603
MN,10029,1713 MADISON AVENUE,8,X,17163,69000,40.7982483,-73.9457078
MN,10025,193 MANHATTAN AVENUE,7,X,10748,0,40.8002635,-73.9606666
MN,10025,824 WEST END AVENUE,8,X,13013,28454,40.7978402,-73.9708604
MN,10025,780 AMSTERDAM AVENUE,8,X,2174,10165,40.7955700,-73.9696443
MN,10025,11 WEST 107 STREET,2,X,2523,9710,40.7992230,-73.9601507
MN,10035,5 SYLVAN COURT,8,X,690,1074,40.8019281,-73.9385025
MN,10025,980 COLUMBUS AVENUE,4,X,20183,67535,40.8009885,-73.9619990
MN,10025,106 WEST 109 STREET,2,X,5046,19280,40.8012823,-73.9623094
MN,10025,126 WEST 109 STREET,2,X,7569,28770,40.8016312,-73.9631364
MN,10035,115 EAST 119 STREET,3,X,5017,19490,40.8011169,-73.9409449
MN,10025,509 WEST 112 STREET,3,X,3431,15102,40.8047987,-73.9636331
MN,10025,558 WEST 113 STREET,2,X,1917,5625,40.8055841,-73.9647307
MN,10025,2910 BROADWAY,8,X,12615,52624,40.8063553,-73.9646003
MN,10025,540 WEST 113 STREET,2,X,1892,5710,40.8053671,-73.9642143
MN,10025,611 WEST 112 STREET,8,X,8831,36580,40.8060457,-73.9665980
MN,10035,62 EAST 117 STREET,3,X,17055,63882,40.8001879,-73.9438172
MN,10026,52 WEST 111 STREET,3,X,6285,26100,40.7983880,-73.9514396
MN,10026,90 LENOX AVENUE,3,O,555653,599600,40.7996688,-73.9491307
MN,10025,227 WEST 99 STREET,8,X,4188,6500,40.7964702,-73.9696547
MN,10009,84 AVENUE B,9,C,2131,0,40.7243080,-73.9820405
MN,10025,820 AMSTERDAM AVENUE,3,O,28675,149500,40.7970519,-73.9687298
MN,10025,552 WEST 114 STREET,2,X,1892,5544,40.8062152,-73.9642680
MN,10025,604 WEST 114 STREET,8,X,1514,3900,40.8067975,-73.9656440
MN,10035,120 EAST 123RD STREET,3,O,16904,43026,40.8030839,-73.9390758
MN,10035,100 EAST 122 STREET,5,P,1350,25404,40.8027853,-73.9401633
MN,10035,2010 LEXINGTON AVENUE,4,X,6560,28734,40.8029712,-73.9387291
MN,10035,1811 PARK AVENUE,11,O,2843,0,40.8045660,-73.9389263
MN,10025,523 WEST 113 STREET,2,X,2018,6810,40.8055507,-73.9634629
MN,10025,1060 AMSTERDAM AVENUE,8,X,17239,125992,40.8046449,-73.9633045
MN,10035,1974 MADISON AVENUE,2,X,1693,3054,40.8066088,-73.9403513
MN,10035,19 EAST 127 STREET,2,X,3747,5268,40.8075008,-73.9402421
MN,10035,2053 5 AVENUE,3,C,4992,29841,40.8074491,-73.9411019
MN,10035,22 EAST 127 STREET,2,X,1998,3672,40.8071221,-73.9405061
MN,10037,2081 MADISON AVENUE,3,X,14584,62169,40.8096566,-73.9374261
MN,10037,25 EAST 131 STREET,2,X,1898,7550,40.8098821,-73.9381412
MN,10037,53 EAST 131 STREET,3,X,7494,27990,40.8093104,-73.9367907
MN,10037,45 EAST 131 STREET,3,X,13522,48633,40.8095165,-73.9370867
MN,10037,2145 5 AVENUE,9,X,7417,0,40.8102366,-73.9390837
MN,10035,2105 5 AVENUE,8,X,2053,2418,40.8090322,-73.9399228
MN,10035,6 EAST 129 STREET,9,C,1998,0,40.8085299,-73.9399775
MN,10035,13 EAST 129 STREET,2,X,1081,950,40.8087767,-73.9395004
MN,10035,51 EAST 129 STREET,3,C,7494,31476,40.8081858,-73.9379838
MN,10035,17 EAST 129 STREET,2,X,1665,2850,40.8087684,-73.9393668
MN,10035,2071 5 AVENUE,2,X,5500,23082,40.8080060,-73.9406715
MN,10035,2005 MADISON AVENUE,8,C,79932,200600,40.8070169,-73.9387146
MN,10037,2058 MADISON AVENUE,9,C,33356,0,40.8093745,-73.9384956
MN,10025,606 WEST 114 STREET,8,X,1413,3688,40.8068167,-73.9656909
MN,10025,614 WEST 113 STREET,8,X,1817,5910,40.8062982,-73.9663956
MN,10025,540 WEST 114 STREET,8,X,2020,5620,40.8060586,-73.9639033
MN,10025,552 WEST 113 STREET,8,X,1716,4975,40.8055126,-73.9645610
MN,10025,554 WEST 114 STREET,2,X,2018,6033,40.8062399,-73.9643294
MN,10025,524 WEST 114 STREET,2,X,2523,8040,40.8058362,-73.9633688
MN,10037,2071 MADISON AVENUE,3,X,7994,27176,40.8092341,-73.9377697
MN,10037,49 EAST 130 STREET,2,X,1873,3440,40.8089735,-73.9379325
MN,10026,182 ST NICHOLAS AVENUE,3,O,7148,28578,40.8060408,-73.9524274
MN,10035,2094 5 AVENUE,3,X,4831,25263,40.8088378,-73.9409200
MN,10037,73 WEST 130 STREET,2,X,2500,11246,40.8108753,-73.9427208
MN,10026,235 WEST 116 STREET,4,X,4037,18150,40.8041915,-73.9540866
MN,10026,220 WEST 116 STREET,4,X,10647,46080,40.8034448,-73.9538018
MN,10027,225 LENOX AVENUE,8,X,4000,5918,40.8054897,-73.9476200
MN,10027,2030 ADAM C POWELL BLVD,3,X,10092,68456,40.8070115,-73.9502629
BX,10459,1100 EAST 165 STREET,2,O,24866,31500,40.8248975,-73.8891933
BX,10462,1210 CASTLE HILL AVENUE,4,X,1548,2451,40.8323253,-73.8508006
BX,10468,75 WEST 183 STREET,8,C,25275,43952,40.8595289,-73.9062423
BX,10468,2502 DAVIDSON AVENUE,9,C,5000,0,40.8642096,-73.9008488
MN,10027,131 WEST 128 STREET,8,X,3397,13328,40.8105363,-73.9455027
MN,10030,206 WEST 133 STREET,2,X,3747,14175,40.8141759,-73.9456370
MN,10027,2258 ADAM C POWELL BLVD,4,X,2492,11445,40.8140740,-73.9451060
BX,10454,461 EAST 135 STREET,11,C,2500,0,40.8064908,-73.9220663
BX,10462,1662 PARKER STREET,8,X,2375,3639,40.8399493,-73.8522689
BX,10457,1511 MORRIS AVENUE,8,X,3040,3216,40.8415264,-73.9097914
BX,10461,1912 MAYFLOWER AVENUE,8,X,8190,11120,40.8497611,-73.8337188
BX,10463,681 WEST 231 STREET,1,X,21160,4992,40.8840742,-73.9163337
BX,10461,1624 STILLWELL AVENUE,10,X,57900,21300,40.8555800,-73.8396435
BX,10461,1925 EASTCHESTER ROAD,8,C,240008,959880,40.8524439,-73.8444333
BX,10469,2407 EASTCHESTER ROAD,8,X,3732,2790,40.8612423,-73.8436319
BX,10469,2401 EASTCHESTER ROAD,8,X,8460,2100,40.8611023,-73.8436213
BX,10471,750 WEST 261 STREET,8,X,547650,192939,40.9116362,-73.9089220
BX,10471,5931 PALISADE AVENUE,8,X,83000,97000,40.9091220,-73.9088640
BX,10471,5921 PALISADE AVENUE,8,X,531000,159260,40.9099244,-73.9100351
BX,10471,660 WEST 235 STREET,8,C,140975,135600,40.8869580,-73.9151402
BX,10469,974 WARING AVENUE,8,X,110000,67000,40.8603732,-73.8593092
BX,10469,974 MACE AVENUE,8,C,70000,74800,40.8624783,-73.8592541
BX,10460,945 EAST 180 STREET,4,X,6956,25527,40.8443381,-73.8807107
BX,10460,2131 VYSE AVENUE,3,X,7300,26700,40.8449547,-73.8798603
BX,10460,927 EAST TREMONT AVENUE,8,C,6868,10300,40.8419007,-73.8833173
BX,10469, ALLERTON AVENUE,11,C,83,0,40.8651602,-73.8550654
BX,10469,3436 EASTCHESTER ROAD,2,X,3175,3322,40.8776427,-73.8463090
BX,10457,1984 CROTONA AVENUE,8,X,5880,3096,40.8462055,-73.8900506
BX,10466,936 EAST 225 STREET,2,X,2081,2897,40.8853510,-73.8535531
BX,10467,3690 JEROME AVENUE,5,X,5906,1700,40.8864006,-73.8780784
BX,10467,3326 BAINBRIDGE AVENUE,8,X,3874,2034,40.8785270,-73.8789643
BX,10458, CRESCENT AVENUE,11,C,49,0,40.8539129,-73.8874605
BX,10466,3800 BAYCHESTER AVENUE,8,C,675539,219285,40.8864392,-73.8400500
QN,11429, FRANCIS LEWIS BLVD,7,C,9972,0,40.7066236,-73.7505310
QN,11421,74-19 91 AVENUE,1,X,1273,2400,40.6856647,-73.8659481
QN,11421,87-04 88 AVENUE,8,X,4000,9275,40.6909477,-73.8563492
BX,10458,455 EAST 183 STREET,9,C,3500,0,40.8557661,-73.8938087
QN,11102,14-02 27 AVENUE,8,X,11284,3545,40.7730560,-73.9286619
QN,11102,26-13 18 STREET,8,X,6514,7332,40.7736258,-73.9268597
QN,11106,11-17 37 AVENUE,8,C,5000,7300,40.7597231,-73.9400395
QN,11101,37-32 12 STREET,8,X,2503,2250,40.7586859,-73.9407804
QN,11106,35-19 36 AVENUE,8,X,2944,8832,40.7549691,-73.9257396
QN,11101,11-02 38 AVENUE,6,X,5476,7953,40.7580771,-73.9416797
QN,11102,23-25 NEWTOWN AVENUE,8,X,6500,9750,40.7709395,-73.9238481
QN,11102,23-20 NEWTOWN AVENUE,8,P,8962,11909,40.7707340,-73.9244657
QN,11102,30-46 CRESCENT STREET,8,X,11925,18375,40.7676856,-73.9259962
QN,11106,31-51 21 STREET,8,C,68000,108500,40.7660084,-73.9299944
QN,11418,107-12 86 AVENUE,8,X,10000,2808,40.6976547,-73.8408167
QN,11418,87-45 117 STREET,8,C,38665,32370,40.6982866,-73.8315360
QN,11105,20 ROAD,9,X,5255,0,40.7772911,-73.9056576
QN,11103,48 STREET,7,C,28656,0,40.7641052,-73.9054453
QN,11103,48-01 31 AVENUE,8,X,10000,12000,40.7584054,-73.9102578
QN,11103,43-01 30 AVENUE,8,X,50000,43891,40.7630179,-73.9118760
QN,11103, NEWTOWN ROAD,11,X,1240,0,40.7574828,-73.9133307
QN,11419,130-07 101 AVENUE,8,X,6200,12400,40.6927639,-73.8170175
QN,11419,120-13 101 AVENUE,8,X,5888,17624,40.6906155,-73.8245454
QN,11436,115-28 147 STREET,1,C,1600,1024,40.6830686,-73.7954073
QN,11420,126-19 FOCH BOULEVARD,8,X,19875,10500,40.6756137,-73.8114261
QN,11420,127-01 FOCH BOULEVARD,8,X,4000,3200,40.6757801,-73.8108092
QN,11420,114-12 VAN WYCK EXPRESSWAY,8,X,13850,3800,40.6822118,-73.8062516
QN,11436,114-18 INWOOD STREET,1,O,1600,968,40.6845748,-73.7981537
QN,11101,34-24 HUNTERS POINT AVENUE,6,P,35250,65500,40.7379415,-73.9315539
QN,11435,111-37 144 STREET,1,O,2200,924,40.6855168,-73.8000042
QN,11436,118-21 VAN WYCK EXPRESSWAY,8,X,4782,2200,40.6761572,-73.8016726
QN,11435,108-02 SUTPHIN BOULEVARD,8,X,3800,9000,40.6927924,-73.7995496
QN,11435,146 STREET,10,X,189126,0,40.6984627,-73.8106330
QN,11435,85-66 148 STREET,1,X,4000,1272,40.7089171,-73.8103725
QN,11435,143-55 84 DRIVE,8,X,23400,4560,40.7120723,-73.8129354
QN,11377,47-75 48 STREET,6,X,19000,19000,40.7392824,-73.9170821
